MONEDA; MONTODEUDASOL ;EQUIPO;Fecha Desembolso;Dias desde Desembolso;TEA DESEMBOLSO PROMEDIO (%);TEA OFERTA;NIVEL DE PRIORIDAD;
SOLES;357548;Bex Digital 17;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;583182;Bex Digital 21;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;270422;Bex Digital 17;1/3/2016;1846;9,31%;8,31%;Prioridad 3;
SOLES;363708;Bex Digital 17;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;319928;Bex Digital 16;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;319010;Bex Digital 10;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;295066;Bex Digital 5 ;1/12/2017;1206;8,07%;7,07%;Prioridad 4;
SOLES;432683;Bex Digital 17;1/5/2020;324;6,58%;5,58%;Prioridad 2;
SOLES;222169;Bex Digital 9 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;371061;Bex Digital 6 ;1/6/2017;1389;8,34%;7,34%;Prioridad 4;
SOLES;476190;Bex Digital 2 ;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;1409639;Bex Digital 7 ;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;294328;Bex Digital 17;1/7/2019;629;7,01%;6,01%;Prioridad 4;
SOLES;490557;Bex Digital 1;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;248954;Bex Digital 21;1/8/2015;2059;8,19%;7,19%;Prioridad 1;
SOLES;1125451;Bex Digital 18;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;498890;Bex Digital 4 ;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;396964;Bex Digital 14;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;568552;Bex Digital 12;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;209331;Bex Digital 12;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;490000;Bex Digital 5 ;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;702634;Bex Digital 15;1/4/2019;720;8,05%;7,05%;Prioridad 4;
SOLES;1084342;Bex Digital 12;1/12/2019;476;6,84%;5,84%;Prioridad 4;
SOLES;256440;Bex Digital 4 ;1/12/2018;841;7,65%;6,65%;Prioridad 2;
SOLES;617558;Bex Digital 9 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;227270;Bex Digital 17;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;376487;Bex Digital 19;1/9/2018;932;7,00%;6,00%;Prioridad 2;
SOLES;1159800;Bex Digital 2 ;1/8/2017;1328;8,13%;7,13%;Prioridad 4;
SOLES;592507;Bex Digital 4 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;729245;Bex Digital 18;1/4/2016;1815;9,46%;8,46%;Prioridad 4;
SOLES;210165;Bex Digital 15;1/3/2018;1116;7,30%;6,30%;Prioridad 4;
SOLES;363879;Bex Digital 19;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;209043;Bex Digital 13;1/9/2018;932;7,00%;6,00%;Prioridad 2;
SOLES;295286;Bex Digital 12;1/11/2017;1236;8,24%;7,24%;Prioridad 4;
SOLES;359050;Bex Digital 6 ;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;603097;Bex Digital 9 ;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;543012;Bex Digital 20;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;624649;Bex Digital 4 ;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;429294;Bex Digital 14;1/10/2018;902;7,05%;6,05%;Prioridad 1;
SOLES;532972;Bex Digital 18;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;264116;Bex Digital 2 ;1/11/2018;871;7,18%;6,18%;Prioridad 1;
SOLES;470503;Bex Digital 21;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;2693214;Bex Digital 14;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;573386;Bex Digital 18;1/8/2019;598;7,43%;6,43%;Prioridad 4;
SOLES;222604;Bex Digital 9 ;1/3/2017;1481;8,61%;7,61%;Prioridad 4;
SOLES;215926;Bex Digital 10;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;353200;Bex Digital 5 ;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;401820;Bex Digital 13;1/3/2018;1116;7,30%;6,30%;Prioridad 4;
SOLES;1031237;Bex Digital 11;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;792902;Bex Digital 12;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;407200;Bex Digital 1;1/6/2016;1754;9,77%;8,77%;Prioridad 4;
SOLES;255727;Bex Digital 6 ;1/10/2015;1998;8,31%;7,31%;Prioridad 1;
SOLES;865074;Bex Digital 10;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;1411338;Bex Digital 18;1/12/2019;476;6,84%;5,84%;Prioridad 4;
SOLES;1222962;Bex Digital 13;1/7/2017;1359;8,34%;7,34%;Prioridad 4;
SOLES;436073;Bex Digital 1;1/12/2016;1571;8,57%;7,57%;Prioridad 4;
SOLES;376699;Bex Digital 7 ;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;514525;Bex Digital 1;1/10/2019;537;6,96%;5,96%;Prioridad 4;
SOLES;268425;Bex Digital 6 ;1/10/2019;537;6,96%;5,96%;Prioridad 4;
SOLES;263122;Bex Digital 14;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;233575;Bex Digital 4 ;1/8/2015;2059;8,19%;7,19%;Prioridad 1;
SOLES;409042;Bex Digital 9 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;262878;Bex Digital 13;1/5/2017;1420;8,57%;7,57%;Prioridad 4;
SOLES;687501;Bex Digital 6 ;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;581000;Bex Digital 9 ;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;263387;Bex Digital 10;1/1/2019;810;7,86%;6,86%;Prioridad 3;
SOLES;661000;Bex Digital 6 ;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;432306;Bex Digital 11;1/1/2017;1540;8,65%;7,65%;Prioridad 4;
SOLES;405191;Bex Digital 14;1/4/2016;1815;9,46%;8,46%;Prioridad 4;
SOLES;247270;Bex Digital 12;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;319867;Bex Digital 16;1/10/2015;1998;8,31%;7,31%;Prioridad 1;
SOLES;258678;Bex Digital 14;1/5/2020;324;6,58%;5,58%;Prioridad 2;
SOLES;493806;Bex Digital 12;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;386620;Bex Digital 13;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;211389;Bex Digital 11;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;390710;Bex Digital 14;1/10/2018;902;7,05%;6,05%;Prioridad 1;
SOLES;633071;Bex Digital 13;1/10/2019;537;6,96%;5,96%;Prioridad 4;
SOLES;582735;Bex Digital 14;1/7/2015;2090;8,35%;7,35%;Prioridad 2;
SOLES;596557;Bex Digital 19;1/7/2018;994;7,15%;6,15%;Prioridad 2;
SOLES;480865;Bex Digital 12;1/1/2018;1175;7,67%;6,67%;Prioridad 4;
SOLES;270985;Bex Digital 17;1/12/2017;1206;8,07%;7,07%;Prioridad 4;
SOLES;447957;Bex Digital 15;1/5/2020;324;6,58%;5,58%;Prioridad 2;
SOLES;341173;Bex Digital 20;1/6/2017;1389;8,34%;7,34%;Prioridad 4;
SOLES;332404;Bex Digital 18;1/8/2016;1693;9,41%;8,41%;Prioridad 4;
SOLES;699236;Bex Digital 18;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;985000;Bex Digital 16;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;501369;Bex Digital 17;1/11/2018;871;7,18%;6,18%;Prioridad 1;
SOLES;301727;Bex Digital 13;1/1/2019;810;7,86%;6,86%;Prioridad 3;
SOLES;1086255;Bex Digital 18;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;911051;Bex Digital 4 ;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;327599;Bex Digital 6 ;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;554980;Bex Digital 20;1/7/2018;994;7,15%;6,15%;Prioridad 2;
SOLES;258492;Bex Digital 6 ;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;586173;Bex Digital 14;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;970483;Bex Digital 10;1/2/2020;414;6,82%;5,82%;Prioridad 4;
SOLES;459553;Bex Digital 3 ;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;240951;Bex Digital 17;1/5/2020;324;6,58%;5,58%;Prioridad 2;
SOLES;449014;Bex Digital 19;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;297417;Bex Digital 10;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;281850;Bex Digital 20;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;521448;Bex Digital 19;1/9/2015;2028;8,25%;7,25%;Prioridad 1;
SOLES;200218;Bex Digital 15;1/12/2018;841;7,65%;6,65%;Prioridad 2;
SOLES;514408;Bex Digital 13;1/12/2019;476;6,84%;5,84%;Prioridad 4;
SOLES;272860;Bex Digital 5 ;1/9/2015;2028;8,25%;7,25%;Prioridad 1;
SOLES;452979;Bex Digital 7 ;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;433181;Bex Digital 10;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;771692;Bex Digital 11;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;492439;Bex Digital 15;1/3/2018;1116;7,30%;6,30%;Prioridad 4;
SOLES;448309;Bex Digital 19;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;362150;Bex Digital 4 ;1/6/2018;1024;7,14%;6,14%;Prioridad 2;
SOLES;284751;Bex Digital 14;1/9/2017;1297;8,15%;7,15%;Prioridad 4;
SOLES;471295;Bex Digital 21;1/11/2018;871;7,18%;6,18%;Prioridad 1;
SOLES;427256;Bex Digital 13;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;588121;Bex Digital 2 ;1/4/2020;354;6,73%;5,73%;Prioridad 2;
SOLES;278726;Bex Digital 16;1/5/2019;690;8,11%;7,11%;Prioridad 4;
SOLES;661868;Bex Digital 4 ;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;570575;Bex Digital 1;1/1/2020;445;6,82%;5,82%;Prioridad 4;
SOLES;231200;Bex Digital 11;1/3/2017;1481;8,61%;7,61%;Prioridad 4;
SOLES;849178;Bex Digital 5 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;498818;Bex Digital 7 ;1/11/2018;871;7,18%;6,18%;Prioridad 1;
SOLES;266892;Bex Digital 7 ;1/12/2019;476;6,84%;5,84%;Prioridad 4;
SOLES;257880;Bex Digital 16;1/10/2015;1998;8,31%;7,31%;Prioridad 1;
SOLES;463180;Bex Digital 6 ;1/6/2018;1024;7,14%;6,14%;Prioridad 2;
SOLES;228699;Bex Digital 17;1/8/2019;598;7,43%;6,43%;Prioridad 4;
SOLES;285721;Bex Digital 20;1/5/2019;690;8,11%;7,11%;Prioridad 4;
SOLES;231728;Bex Digital 17;1/11/2015;1967;8,63%;7,63%;Prioridad 2;
SOLES;475263;Bex Digital 1;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;258033;Bex Digital 9 ;1/7/2015;2090;8,35%;7,35%;Prioridad 2;
SOLES;299822;Bex Digital 12;1/3/2018;1116;7,30%;6,30%;Prioridad 4;
SOLES;316213;Bex Digital 5 ;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;206572;Bex Digital 2 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;486135;Bex Digital 15;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;351920;Bex Digital 15;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;211397;Bex Digital 1;1/1/2015;2271;8,75%;7,75%;Prioridad 4;
SOLES;228946;Bex Digital 12;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;346172;Bex Digital 6 ;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;223017;Bex Digital 12;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;361518;Bex Digital 7 ;1/9/2014;2393;8,99%;7,99%;Prioridad 4;
SOLES;581621;Bex Digital 3 ;1/10/2017;1267;8,39%;7,39%;Prioridad 4;
SOLES;225220;Bex Digital 17;1/9/2018;932;7,00%;6,00%;Prioridad 2;
SOLES;265465;Bex Digital 20;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;277260;Bex Digital 11;1/10/2017;1267;8,39%;7,39%;Prioridad 4;
SOLES;242295;Bex Digital 17;1/2/2015;2240;8,83%;7,83%;Prioridad 4;
SOLES;409528;Bex Digital 11;1/11/2018;871;7,18%;6,18%;Prioridad 1;
SOLES;387900;Bex Digital 12;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;494430;Bex Digital 4 ;1/11/2019;506;6,83%;5,83%;Prioridad 4;
SOLES;988333;Bex Digital 19;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;254438;Bex Digital 15;1/10/2014;2363;9,13%;8,13%;Prioridad 4;
SOLES;418062;Bex Digital 9 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;259393;Bex Digital 10;1/5/2018;1055;7,43%;6,43%;Prioridad 3;
SOLES;786750;Bex Digital 12;1/5/2020;324;6,58%;5,58%;Prioridad 2;
SOLES;211713;Bex Digital 1;1/3/2017;1481;8,61%;7,61%;Prioridad 4;
SOLES;380964;Bex Digital 13;1/12/2017;1206;8,07%;7,07%;Prioridad 4;
SOLES;332833;Bex Digital 18;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;319763;Bex Digital 19;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;404832;Bex Digital 9 ;1/2/2019;779;8,15%;7,15%;Prioridad 4;
SOLES;261480;Bex Digital 9 ;1/2/2020;414;6,82%;5,82%;Prioridad 4;
SOLES;585615;Bex Digital 1;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;229515;Bex Digital 13;1/1/2020;445;6,82%;5,82%;Prioridad 4;
SOLES;333439;Bex Digital 15;1/12/2016;1571;8,57%;7,57%;Prioridad 4;
SOLES;498050;Bex Digital 1;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;536569;Bex Digital 9 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;298632;Bex Digital 14;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;1291035;Bex Digital 15;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;294365;Bex Digital 5 ;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;538076;Bex Digital 14;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;300875;Bex Digital 10;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;364639;Bex Digital 20;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;299737;Bex Digital 16;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;452259;Bex Digital 18;1/2/2018;1144;7,45%;6,45%;Prioridad 4;
SOLES;213324;Bex Digital 4 ;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;335489;Bex Digital 2 ;1/8/2015;2059;8,19%;7,19%;Prioridad 1;
SOLES;493420;Bex Digital 20;1/9/2018;932;7,00%;6,00%;Prioridad 2;
SOLES;566386;Bex Digital 10;1/1/2020;445;6,82%;5,82%;Prioridad 4;
SOLES;917398;Bex Digital 15;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;435587;Bex Digital 18;1/10/2018;902;7,05%;6,05%;Prioridad 1;
SOLES;315873;Bex Digital 7 ;1/11/2019;506;6,83%;5,83%;Prioridad 4;
SOLES;277382;Bex Digital 21;1/7/2018;994;7,15%;6,15%;Prioridad 2;
SOLES;584669;Bex Digital 16;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;901909;Bex Digital 11;1/10/2018;902;7,05%;6,05%;Prioridad 1;
SOLES;267711;Bex Digital 18;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;479903;Bex Digital 20;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;264750;Bex Digital 15;1/6/2020;293;6,59%;5,59%;Prioridad 3;
DOLARES;236333;Bex Digital 14;1/8/2020;232;5,02%;5,00%;Prioridad 4;
SOLES;377872;Bex Digital 11;1/11/2018;871;7,18%;6,18%;Prioridad 1;
SOLES;213000;Bex Digital 15;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;422539;Bex Digital 12;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;307800;Bex Digital 18;1/10/2019;537;6,96%;5,96%;Prioridad 4;
SOLES;245424;Bex Digital 14;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;232930;Bex Digital 19;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;506831;Bex Digital 20;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;277379;Bex Digital 12;1/12/2017;1206;8,07%;7,07%;Prioridad 4;
SOLES;392735;Bex Digital 11;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;208057;Bex Digital 9 ;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;423468;Bex Digital 5 ;1/5/2020;324;6,58%;5,58%;Prioridad 2;
SOLES;454975;Bex Digital 12;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;216645;Bex Digital 10;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;282208;Bex Digital 16;1/5/2020;324;6,58%;5,58%;Prioridad 2;
SOLES;266003;Bex Digital 10;1/4/2019;720;8,05%;7,05%;Prioridad 4;
SOLES;408887;Bex Digital 15;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;497188;Bex Digital 5 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;354779;Bex Digital 19;1/7/2017;1359;8,34%;7,34%;Prioridad 4;
SOLES;252196;Bex Digital 1;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;384051;Bex Digital 17;1/10/2019;537;6,96%;5,96%;Prioridad 4;
SOLES;654594;Bex Digital 14;1/12/2018;841;7,65%;6,65%;Prioridad 2;
SOLES;566214;Bex Digital 1;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;208235;Bex Digital 3 ;1/7/2019;629;7,01%;6,01%;Prioridad 4;
SOLES;288812;Bex Digital 12;1/2/2019;779;8,15%;7,15%;Prioridad 4;
SOLES;445232;Bex Digital 7 ;1/2/2020;414;6,82%;5,82%;Prioridad 4;
SOLES;330089;Bex Digital 14;1/3/2015;2212;8,43%;7,43%;Prioridad 4;
SOLES;558192;Bex Digital 9 ;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;276873;Bex Digital 14;1/5/2019;690;8,11%;7,11%;Prioridad 4;
SOLES;948645;Bex Digital 7 ;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;225861;Bex Digital 14;1/10/2019;537;6,96%;5,96%;Prioridad 4;
SOLES;257671;Bex Digital 10;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;219780;Bex Digital 12;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;205637;Bex Digital 1;1/1/2020;445;6,82%;5,82%;Prioridad 4;
SOLES;235960;Bex Digital 19;1/12/2017;1206;8,07%;7,07%;Prioridad 4;
SOLES;501641;Bex Digital 12;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;408529;Bex Digital 20;1/4/2020;354;6,73%;5,73%;Prioridad 2;
SOLES;317973;Bex Digital 7 ;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;260903;Bex Digital 19;1/2/2019;779;8,15%;7,15%;Prioridad 4;
SOLES;306231;Bex Digital 13;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;821388;Bex Digital 9 ;1/2/2020;414;6,82%;5,82%;Prioridad 4;
SOLES;534096;Bex Digital 14;1/3/2020;385;6,85%;5,85%;Prioridad 2;
SOLES;564600;Bex Digital 19;1/6/2019;659;7,98%;6,98%;Prioridad 4;
SOLES;240000;Bex Digital 14;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;403272;Bex Digital 14;1/6/2018;1024;7,14%;6,14%;Prioridad 2;
SOLES;429913;Bex Digital 5 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;201931;Bex Digital 19;1/9/2015;2028;8,25%;7,25%;Prioridad 1;
SOLES;277994;Bex Digital 19;1/5/2020;324;6,58%;5,58%;Prioridad 2;
SOLES;305715;Bex Digital 4 ;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;959388;Bex Digital 14;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;375856;Bex Digital 10;1/5/2018;1055;7,43%;6,43%;Prioridad 3;
SOLES;242759;Bex Digital 16;1/7/2014;2455;8,62%;7,62%;Prioridad 4;
SOLES;363038;Bex Digital 10;1/5/2020;324;6,58%;5,58%;Prioridad 2;
SOLES;395696;Bex Digital 9 ;1/8/2019;598;7,43%;6,43%;Prioridad 4;
SOLES;234914;Bex Digital 18;1/3/2019;751;8,08%;7,08%;Prioridad 4;
SOLES;246535;Bex Digital 5 ;1/5/2018;1055;7,43%;6,43%;Prioridad 3;
SOLES;384699;Bex Digital 12;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;719369;Bex Digital 10;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;593341;Bex Digital 15;1/12/2019;476;6,84%;5,84%;Prioridad 4;
SOLES;424807;Bex Digital 6 ;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;371888;Bex Digital 9 ;1/3/2020;385;6,85%;5,85%;Prioridad 2;
SOLES;361036;Bex Digital 12;1/6/2019;659;7,98%;6,98%;Prioridad 4;
SOLES;473958;Bex Digital 17;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;283751;Bex Digital 20;1/1/2019;810;7,86%;6,86%;Prioridad 3;
SOLES;493451;Bex Digital 3 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;426835;Bex Digital 6 ;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;289610;Bex Digital 6 ;1/4/2016;1815;9,46%;8,46%;Prioridad 4;
SOLES;732549;Bex Digital 1;1/11/2020;140;6,37%;5,37%;Prioridad 4;
SOLES;733606;Bex Digital 16;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;553282;Bex Digital 19;1/9/2019;567;7,18%;6,18%;Prioridad 4;
SOLES;276082;Bex Digital 17;1/11/2019;506;6,83%;5,83%;Prioridad 4;
SOLES;370705;Bex Digital 12;1/6/2017;1389;8,34%;7,34%;Prioridad 4;
SOLES;377218;Bex Digital 10;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;286035;Bex Digital 13;1/12/2019;476;6,84%;5,84%;Prioridad 4;
SOLES;377907;Bex Digital 18;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;780127;Bex Digital 2 ;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;237410;Bex Digital 6 ;1/10/2016;1632;9,05%;8,05%;Prioridad 4;
SOLES;586430;Bex Digital 12;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;323469;Bex Digital 4 ;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;246303;Bex Digital 16;1/6/2018;1024;7,14%;6,14%;Prioridad 2;
SOLES;210139;Bex Digital 9 ;1/10/2018;902;7,05%;6,05%;Prioridad 1;
SOLES;468869;Bex Digital 13;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;320783;Bex Digital 14;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;446526;Bex Digital 2 ;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;240781;Bex Digital 6 ;1/5/2016;1785;9,46%;8,46%;Prioridad 4;
SOLES;244831;Bex Digital 5 ;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;943270;Bex Digital 10;1/8/2020;232;6,07%;5,07%;Prioridad 3;
SOLES;761218;Bex Digital 7 ;1/8/2018;963;7,40%;6,40%;Prioridad 3;
SOLES;334803;Bex Digital 1;1/1/2020;445;6,82%;5,82%;Prioridad 4;
SOLES;279754;Bex Digital 1;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;589827;Bex Digital 14;1/5/2017;1420;8,57%;7,57%;Prioridad 4;
SOLES;368678;Bex Digital 19;1/1/2020;445;6,82%;5,82%;Prioridad 4;
SOLES;356662;Bex Digital 6 ;1/7/2015;2090;8,35%;7,35%;Prioridad 2;
SOLES;836543;Bex Digital 19;1/5/2018;1055;7,43%;6,43%;Prioridad 3;
SOLES;297192;Bex Digital 15;1/6/2017;1389;8,34%;7,34%;Prioridad 4;
SOLES;546848;Bex Digital 7 ;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;626731;Bex Digital 13;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;205096;Bex Digital 4 ;1/9/2016;1662;9,32%;8,32%;Prioridad 4;
SOLES;297007;Bex Digital 12;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;200056;Bex Digital 13;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;701502;Bex Digital 17;1/1/2018;1175;7,67%;6,67%;Prioridad 4;
SOLES;226198;Bex Digital 15;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;247230;Bex Digital 13;1/6/2017;1389;8,34%;7,34%;Prioridad 4;
SOLES;426395;Bex Digital 20;1/5/2015;2151;8,51%;7,51%;Prioridad 4;
SOLES;318552;Bex Digital 10;1/7/2019;629;7,01%;6,01%;Prioridad 4;
SOLES;265179;Bex Digital 13;1/7/2020;263;6,44%;5,44%;Prioridad 3;
SOLES;320720;Bex Digital 13;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;301963;Bex Digital 15;1/11/2018;871;7,18%;6,18%;Prioridad 1;
SOLES;435080;Bex Digital 6 ;1/12/2017;1206;8,07%;7,07%;Prioridad 4;
SOLES;522764;Bex Digital 1;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;252692;Bex Digital 4 ;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;1045826;Bex Digital 19;1/6/2020;293;6,59%;5,59%;Prioridad 3;
SOLES;268199;Bex Digital 12;1/5/2019;690;8,11%;7,11%;Prioridad 4;
SOLES;238385;Bex Digital 11;1/9/2014;2393;8,99%;7,99%;Prioridad 4;
SOLES;663144;Bex Digital 19;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;713418;Bex Digital 7 ;1/7/2019;629;7,01%;6,01%;Prioridad 4;
SOLES;265000;Bex Digital 12;1/10/2020;171;6,10%;5,10%;Prioridad 4;
SOLES;453318;Bex Digital 15;1/9/2020;201;5,84%;5,00%;Prioridad 4;
SOLES;205995;Bex Digital 14;1/3/2017;1481;8,61%;7,61%;Prioridad 4;
SOLES;395704;Bex Digital 18;1/10/2014;2363;9,13%;8,13%;Prioridad 4;
